epoch,lr,train_loss,validation_loss,dice_red,dice_green,dice_blue,dice_average,iou_red,iou_green,iou_blue,iou_average,accuracy_red,accuracy_green,accuracy_blue,accuracy_average,fpr_red,fpr_green,fpr_blue,fpr_average,fnr_red,fnr_green,fnr_blue,fnr_average,precision_red,precision_green,precision_blue,precision_average,recall_red,recall_green,recall_blue,recall_average,dice_red_e,dice_green_e,dice_blue_e,dice_average_e,iou_red_e,iou_green_e,iou_blue_e,iou_average_e,accuracy_red_e,accuracy_green_e,accuracy_blue_e,accuracy_average_e,fpr_red_e,fpr_green_e,fpr_blue_e,fpr_average_e,fnr_red_e,fnr_green_e,fnr_blue_e,fnr_average_e,precision_red_e,precision_green_e,precision_blue_e,precision_average_e,recall_red_e,recall_green_e,recall_blue_e,recall_average_e
11,0.0006973568802,5.087281238287687,0.5610145074315369,0.7872697749733925,0.8126349740475416,0.8418678577910078,0.8138954896355659,0.6535315778106451,0.6858050893247127,0.7282656807923347,0.6891598256553211,0.998223063275218,0.9957063199579715,0.9987158537358605,0.9975477574268976,0.0005582213190336915,0.0016369820686304593,0.0005366691300204432,0.0009109391661331775,0.26625031330157073,0.22195166463032365,0.17827898454158864,0.22218493235452727,0.8587464687973261,0.8547627211362123,0.8684336605000407,0.8606169450779738,0.7337496864795685,0.7780483368784189,0.8217210160179043,0.7778150682648026,0.7901014544990625,0.8135157897231284,0.8254649411426501,0.8096940617882804,0.6578302905800637,0.6869351877255386,0.7042554971877109,0.6830069918311044,0.9981763182061442,0.9957898399803076,0.9987208970477072,0.99756235174472,0.0010250341961437607,0.0016948268101341353,0.00022772830169323537,0.0009825297693237104,0.1858746057815766,0.21558301293113258,0.25578113402543445,0.2190795842460479,0.7719839094729906,0.8463174600279733,0.9296167265163379,0.8493060320057675,0.8141253972321414,0.7844169883245833,0.7442188664768519,0.7809204173445257
12,0.0006276211921800001,4.846633698558435,0.5196215354371816,0.8007427586615086,0.8211446038633585,0.8480270738234778,0.823304812116115,0.6717254669591785,0.6977984246611595,0.738068171814084,0.7025306878114747,0.9983315973728896,0.995882137492299,0.9987682731449604,0.9976606693367177,0.0005274920561896579,0.0015931399005421553,0.0005232023199960167,0.0008812780922426095,0.25056820805184543,0.21090441041626037,0.16828823004383595,0.20992028283731412,0.8671427287906408,0.8593566872924566,0.8707420927286148,0.8657471696039043,0.7494317912310362,0.7890955903381109,0.8304617691040039,0.7896630502243851,0.8116468398758535,0.8236647355422545,0.8453197264939212,0.8268771006373431,0.6873808613653933,0.7013495021991516,0.7331210709689708,0.7072838115111717,0.9984615893846147,0.9959729923291153,0.9988244711683038,0.9977530176273446,0.0005798955427370233,0.0017200934130363584,0.000318295219841183,0.0008727613918715218,0.21977161599344083,0.19778581097554626,0.20881623222251958,0.20879121973050221,0.8512978071577093,0.8475247139341375,0.9096570637788666,0.8694931949569046,0.7802283844251311,0.8022141912010279,0.7911837703726264,0.7912087819995952
13,0.0005648590729620001,4.65699835983105,0.5034477990120649,0.8109056147933006,0.8279898151755333,0.8521850738674402,0.8303601679454243,0.6857561056315898,0.7075342847406865,0.7436374312639237,0.7123092738787332,0.9984156196564435,0.996031559407711,0.9987950471043586,0.997747408722839,0.0005112960535325328,0.0015433218881298672,0.0005107022104812131,0.0008551067173812039,0.23677852065768093,0.20312190881930292,0.16586149496491998,0.20192064148063474,0.8727059580758214,0.8645322916656732,0.875229784026742,0.870822677922747,0.7632214787229895,0.7968780905753374,0.8341385056823492,0.7980793583268914,0.815794776664691,0.8207606807183684,0.8625176569049278,0.8330243714293292,0.6932424842641595,0.6971960710675529,0.7591886982489168,0.7165424178602101,0.9985087795203991,0.9960753234584679,0.9988822709308581,0.9978221246365753,0.0005661704800852961,0.0011939610769250168,0.0005662355003316018,0.0007754556857806382,0.21583861949738492,0.2329382358976964,0.13486799421939957,0.1945482832048271,0.8551143956988045,0.8838429638509,0.8612980815801727,0.8667518137099592,0.7841613794980424,0.7670617625954446,0.8651320083757464,0.8054517168230778
14,0.0005083731656658001,4.464016566751525,0.5066359324846417,0.8201141146942973,0.8344632811099291,0.8584849037975073,0.8376874332005775,0.6985421564429999,0.7169113552570343,0.7532002788037062,0.7228845968345802,0.9984978143870831,0.9961650010943413,0.99884147323668,0.9978347629060351,0.0004885816411388077,0.0015040707107255003,0.0004994420591538074,0.0008306981370060379,0.22632572835311293,0.19484952635131778,0.15784152291715145,0.19300559254052732,0.8778673429787159,0.8686903890967369,0.8788403926789761,0.8751327082514768,0.7736742720752955,0.8051504740864038,0.8421584768593311,0.806994407673676,0.8190525609455751,0.8247258676571793,0.8562721985109737,0.8333502090379094,0.6977694476588389,0.7027593047431345,0.749752828914128,0.7167605271053671,0.9985208390803819,0.9960993729280622,0.9988008590226762,0.9978070236770403,0.0006082349264238218,0.0013634591171088931,0.0007155894679854509,0.0008957611705060549,0.20486876083893724,0.21673835077312556,0.11903041994638658,0.1802125105194831,0.8480355103364151,0.8720058591178294,0.8345696872539734,0.8515370189027393,0.7951312386587764,0.7832616520731637,0.8809695766213235,0.8197874891177545
15,0.0004575358490992201,4.285751245217398,0.4856288558803499,0.8307224103808403,0.8403469834476709,0.8635771133750677,0.8448821690678595,0.7133941791579127,0.7255309562385083,0.7608975379168987,0.7332742244377735,0.9985673193633556,0.9962938212603331,0.9988799327611924,0.997913691128294,0.00046786747447185917,0.0014653417898807676,0.00048658115154466943,0.000806596805299099,0.21403842993080616,0.1874765885155648,0.15109762209001928,0.18420421351213018,0.8856881047040224,0.8723254970461131,0.8813156891614199,0.879776430303852,0.7859615711867809,0.8125234104692935,0.8489023781567812,0.8157957866042852,0.8253739670421301,0.834551550699084,0.8602516651153564,0.84005906095219,0.7061800769205844,0.7171021800362662,0.7556288691049211,0.7263037086872576,0.9985807872890087,0.9962250905090504,0.9989137153946952,0.9979065310642513,0.0004658453520308929,0.0015942502643892101,0.00035316948041521284,0.0008044216989451054,0.21807900899916552,0.18699149134453763,0.1786457598209381,0.194572086721547,0.8787611267539892,0.8580960530913277,0.9045288623049018,0.8804620140500728,0.7819209889079748,0.8130085066463171,0.8213542418533497,0.805427912469214
16,0.0004117822641892981,4.182431948371232,0.464928672183305,0.8364224916696549,0.8441040325909853,0.8659665053337813,0.8488310098648064,0.721585532464087,0.7311111371219158,0.7645532862842083,0.7390833186234036,0.9986118151247502,0.9963773982226849,0.9988987523317338,0.9979626552263897,0.00045200318615115973,0.0014436244277203514,0.00048259607714498995,0.0007927412303388339,0.20738653363659978,0.18217730469070376,0.14790915208403022,0.17915766347044443,0.8896997168660163,0.8743896397948265,0.8828500416129827,0.8823131327579417,0.7926134651526808,0.8178226953744888,0.8520908480882645,0.8208423362051447,0.8362472271651364,0.8411978215314029,0.8689676764306058,0.8488042417090482,0.721752460083265,0.7269165174344953,0.7689786506502816,0.7392158760560141,0.998637373527784,0.9963391135247905,0.9989632455150733,0.9979799108558823,0.000614413680339342,0.0016646215501189064,0.000404681386314908,0.0008945722055910522,0.17503654153159495,0.1715784820445468,0.15426007834043395,0.1669583673055252,0.8509656351603819,0.8551301152518626,0.8946480235356963,0.8669145913159805,0.824963458468405,0.8284215163648798,0.8457399211572797,0.8330416319968548
17,0.00037060403777036834,4.001221402781084,0.4645926330704242,0.8446490681916475,0.8506647404283285,0.8708717522025108,0.8553951869408283,0.7337854206189514,0.7408460741490126,0.7721497979015112,0.7489270975564921,0.9986883605271578,0.9965162176638842,0.9989367620646954,0.9980471134185788,0.0004315172214137419,0.0013944726877889479,0.0004688626547977037,0.0007649508546667986,0.1968782154750079,0.17434463844634593,0.1418968562455848,0.17103990338897967,0.8944432624429465,0.878912123516202,0.8862957200407982,0.8865503686666483,0.8031217847764492,0.8256553617864847,0.8581031426787377,0.8289600964138907,0.8349125706747677,0.840782221783413,0.8666260563925411,0.8474402829502405,0.7197906930794876,0.7262264369578844,0.7654754633314154,0.7371641977895957,0.9985949008652334,0.9963644809937209,0.9989503360866161,0.997969905981857,0.000728242566417955,0.0015353390756010841,0.00038883242716233174,0.0008841380230604569,0.15897948504163978,0.18008145639735662,0.16109012929576166,0.1667170235782527,0.8318720386269387,0.8634620335664642,0.8976545387439514,0.8643295369791181,0.8410205137863588,0.8199185441049297,0.8389098697833801,0.833282975891556
18,0.0003335436339933315,3.8842427351046354,0.44007453648373485,0.8511381614208221,0.8543312134593726,0.8739040861278773,0.8597911536693583,0.7433073705807328,0.7464642902463674,0.7768514098227024,0.7555410235499356,0.998736444786191,0.9966052336245775,0.9989601869881153,0.9981006217996276,0.0004215068113308007,0.001365825486027461,0.00046019455045097856,0.0007491756159364124,0.1886926488438621,0.17012906062416733,0.1388487354712561,0.16589014831309512,0.8980271047353745,0.8818917256593705,0.8888619417697191,0.8895935907214888,0.8113073509186506,0.8298709385842085,0.8611512646824121,0.8341098513950902,0.8484230356270008,0.8472455264477248,0.8754494036181589,0.8570393218976284,0.7396616058403187,0.7358361094185476,0.7791450351811526,0.7515475834800064,0.9987581472718314,0.9964944706873947,0.9990012130040801,0.9980846103211021,0.0004907665620368298,0.0015165606537164095,0.00044290464419840175,0.0008167439533172135,0.1758801412214054,0.17035486532396146,0.1357856784643752,0.16067356166991406,0.876776976531811,0.8662313082244959,0.8880378302563442,0.8770153716708838,0.8241198605365967,0.8296451340900378,0.8642143218704824,0.8393264388323725
19,0.0003001892705939984,3.7834417989943177,0.4365421561524272,0.8557508579641581,0.8582354510575533,0.8755695186555386,0.8631852758924152,0.7502098271250724,0.7524238577485085,0.7794692897051573,0.7607009915262466,0.9987754854559898,0.9966865845024586,0.9989779870957136,0.9981466856847208,0.0004107512730433882,0.0013427271126784034,0.00045285510590474586,0.0007354444972088463,0.1824677019007504,0.1650104383099824,0.1366869523562491,0.16138836418899413,0.9005843758583069,0.8843332295864821,0.8902651467174292,0.8917275840540733,0.8175322980433702,0.8349895615130662,0.86331304743886,0.8386116356650988,0.8471762156218625,0.8435752331540826,0.877943259946416,0.8562315695741205,0.7377121709705738,0.7304487737377038,0.7830946525830901,0.7504185324304561,0.9987741574812471,0.9965280234143975,0.9990095549754883,0.9981039119570441,0.0003701319985155126,0.0011252454577505672,0.0004982784589271197,0.0006645519717310664,0.19972651845283723,0.20022917497024106,0.12106297650698865,0.17367288997668903,0.9026907709207428,0.8932470531945818,0.8778204810753297,0.891252768396885,0.800273481379734,0.7997708253646165,0.8789370240790121,0.8263271102744542
20,0.0002701703435345986,3.687010823516175,0.42592723900452256,0.8606808527559042,0.8616319695860147,0.8781793778389693,0.8668307333936285,0.7574666518718004,0.7575221544504166,0.7835104369372129,0.7661664144198095,0.998811223730445,0.9967632953077554,0.9989993069320917,0.9981912753234319,0.00040154418534257277,0.001311017940788588,0.00044378774152846744,0.0007187832892198775,0.1762365244375542,0.1610992527427152,0.13355968626216053,0.15696515448080992,0.9038686939328909,0.8869600737839938,0.891791515275836,0.8942067609975741,0.8237634748220444,0.838900747448206,0.8664403156191111,0.8430348459631195,0.8529605818598458,0.8523766572555799,0.877504764647966,0.8609473345877978,0.7463248780604159,0.7435856803079669,0.7824500444230069,0.7574535342637964,0.9988191462634655,0.9965621065557673,0.9990049868487241,0.9981287465559862,0.00035628141786934537,0.001667755771051632,0.0005041962159860335,0.0008427444683023371,0.1926314068979092,0.152299777761604,0.12058929362323846,0.15517349276091724,0.9062219550100605,0.8575982853267969,0.8765895828772127,0.8801366077380236,0.8073685919300894,0.8477002228243967,0.8794107035304723,0.8448265060949861
