epoch,lr,train_loss,validation_loss,dice_red,dice_green,dice_blue,dice_average,iou_red,iou_green,iou_blue,iou_average,accuracy_red,accuracy_green,accuracy_blue,accuracy_average,fpr_red,fpr_green,fpr_blue,fpr_average,fnr_red,fnr_green,fnr_blue,fnr_average,precision_red,precision_green,precision_blue,precision_average,recall_red,recall_green,recall_blue,recall_average,dice_red_e,dice_green_e,dice_blue_e,dice_average_e,iou_red_e,iou_green_e,iou_blue_e,iou_average_e,accuracy_red_e,accuracy_green_e,accuracy_blue_e,accuracy_average_e,fpr_red_e,fpr_green_e,fpr_blue_e,fpr_average_e,fnr_red_e,fnr_green_e,fnr_blue_e,fnr_average_e,precision_red_e,precision_green_e,precision_blue_e,precision_average_e,recall_red_e,recall_green_e,recall_blue_e,recall_average_e
11,0.0006973568802,2.6955631877062842,0.29067216580733657,0.893542783036828,0.9000005070865155,0.9055573669821024,0.8997002190351489,0.808948284164071,0.8185721772909165,0.8279065831005573,0.8184756815185138,0.9990786354988813,0.9976295628398657,0.999220022931695,0.9986427404234811,0.00035283853242162877,0.0010343471954911364,0.0003596223832391843,0.0005822693703839834,0.12836625127587467,0.11092680781148374,0.0995100579620339,0.11293437234979739,0.9180301707983017,0.9120706280320883,0.9119110009819269,0.9140039332707717,0.8716337498277426,0.8890731911361217,0.9004899422824383,0.8870656277487676,0.8934759082419149,0.9002123870206683,0.9093073626582542,0.9009985526402792,0.8088262476278155,0.8189711343036609,0.8340670372662919,0.8206214730659228,0.9991330611571837,0.9976902389794253,0.999250962493125,0.9986914208765784,0.0002804123244694371,0.0010135814958262476,0.0004494272715613518,0.0005811403639523455,0.14008604823036142,0.11158383227466198,0.07425494261839416,0.10864160770780587,0.9308540680435267,0.9125028219115868,0.8938841411236966,0.9124136770262703,0.8599139512254951,0.8884161670556229,0.925745055916604,0.8913583913992409
12,0.0006276211921800001,2.580594651750289,0.28718855255283415,0.8970990110188722,0.9044646977633238,0.9089323620498181,0.903498690277338,0.8148383112251758,0.8259433161467313,0.8335364180803299,0.8247726818174127,0.9991120259463787,0.9977365756779909,0.9992464711517095,0.9986983575920269,0.00034222311455323507,0.0009930588654970052,0.0003504704544229753,0.0005619174781577387,0.1237570710433647,0.10603382505476475,0.09544037693180144,0.10841042434331032,0.9203934601694346,0.9159605321288109,0.914432590380311,0.9169288608928521,0.8762429286539555,0.8939661754667759,0.9045596232265234,0.8915895757824194,0.8991526572891836,0.9015000656749426,0.9098832292503185,0.9035119840714813,0.817973658609926,0.8210916941085559,0.8350822858596116,0.824715879526031,0.9991445286890094,0.9976981838097733,0.9992832454402795,0.9987086526463546,0.0004330406476726515,0.001122905567335488,0.00027800930081539675,0.0006113185052745122,0.10186198671882073,0.1016241976719224,0.10805268924725189,0.10384629121266502,0.9008747687500515,0.9048415857754396,0.9290641331940555,0.9115934959065154,0.8981380167971836,0.8983758038349365,0.8919473082831736,0.8961537096384312
13,0.0005648590729620001,2.4919908770825714,0.2888112044893205,0.9015791596472263,0.9077568545937538,0.9122427569329739,0.9071929237246509,0.8220011089742184,0.8314090874791146,0.8390091069042682,0.8308064344525333,0.9991462302207946,0.99780667334795,0.9992669563740492,0.998739953314265,0.00033218529831174237,0.0009686681877428782,0.0003404778337790049,0.0005471104399445417,0.11755432977806776,0.10181068394798785,0.09232376584783196,0.10389625985796265,0.9226044640690089,0.9182018507272005,0.9176629382371903,0.9194897510111325,0.8824456702917814,0.8981893160939216,0.9076762335002422,0.8961037399619813,0.8979538176836592,0.8987940020775527,0.91009603792362,0.902281285894944,0.8161416736881385,0.8166884739747208,0.8354695158058338,0.8227665544895644,0.9991626772987708,0.9976610173000379,0.9992618259419216,0.9986951735135771,0.0002939414383066567,0.0010069019077450373,0.0004144819203850531,0.0005717750888122493,0.13029679086770904,0.11427072351903059,0.07977441660641285,0.10811397699771752,0.9290974160258689,0.912497914239262,0.9007143090280254,0.9141032130977188,0.8697032111414363,0.8857292753926823,0.9202255820960141,0.8918860228767109
14,0.0005083731656658001,2.415788257261738,0.2724157094489783,0.9039985654503107,0.9106280710548162,0.9140630169957876,0.9095632178336384,0.8262790881469846,0.8362011743336916,0.8420903088152408,0.8348568570986394,0.9991706994920969,0.997876662015915,0.9992847365885973,0.9987773660322031,0.0003237185014017996,0.0009413542255424545,0.0003331456186106152,0.0005327394485182898,0.11507128798868507,0.09860033408738672,0.09022540802601725,0.10129901003402968,0.9250726944953204,0.920527463927865,0.9192073985934257,0.9216025190055379,0.8849287115968764,0.9013996659219266,0.9097745927423239,0.8987009900870414,0.9042152514618435,0.9062006888764628,0.9136975119622905,0.9080378174335324,0.826261031493712,0.828911366087667,0.8414996125724878,0.8322240033846221,0.9991898221916027,0.9978250472733144,0.999312253480547,0.9987757076484881,0.00038520225880960565,0.0009839992082070852,0.0002791173910634498,0.000549439619360047,0.10271842639600293,0.1028019373587678,0.10117330217964193,0.10223122197813757,0.9119614195287897,0.9155850859170549,0.92955488167452,0.9190337957067883,0.8972815703809931,0.8971980615948023,0.8988266995783603,0.8977687771847188
15,0.0004575358490992201,2.335421677562408,0.2641236027702689,0.908016641462252,0.9133471140265464,0.9159040639549494,0.9123515092457337,0.8325198731374681,0.8407939784228802,0.845334546342492,0.8394486575325334,0.9991996144323385,0.9979436817020177,0.9993048100918531,0.9988158733894429,0.00031526252258274977,0.0009183145259157755,0.00032419766283965147,0.0005194755318552784,0.10933356706020382,0.0951658531744033,0.08802907824981958,0.09749238446199639,0.9268387239030067,0.9225418420881033,0.9208376737684012,0.9232837246358401,0.8906664332848168,0.9048341474682092,0.9119709222018719,0.9025076160207398,0.9065608777356952,0.9073909166153897,0.9155825965859917,0.9098447969790256,0.8301507154207551,0.8309143111946877,0.8446869763095727,0.8352506676416722,0.9992241658521502,0.9978851930478986,0.9993253109160434,0.998811556605364,0.0003028692731737117,0.0007690838430197177,0.00028184777533823855,0.00045126696384388917,0.11330139963479524,0.11557939297027803,0.09739411161856705,0.10875830140788012,0.9281614101334904,0.9317930856447542,0.9293527737092436,0.9297690898291633,0.8866986029603509,0.8844206071971508,0.9026058918974372,0.8912417006849799
16,0.0004117822641892981,2.2727811846416444,0.2601482719182968,0.9107992086559534,0.9161617606878281,0.9184066837280989,0.9151225510239601,0.8371938256174326,0.8455336646735668,0.8494387973099947,0.8440554292003308,0.9992216672748327,0.9980010657757521,0.9993194265663624,0.9988473865389811,0.0003092428553281934,0.0008930779794900446,0.000316767245385563,0.0005063626934012666,0.10604210197459907,0.09218826329335571,0.08587143957382068,0.09470060161392518,0.928978386670351,0.9250716073811054,0.9233537509292364,0.9258012483268975,0.8939578974992037,0.9078117361664773,0.9141285607218742,0.905299398129186,0.9063325390387117,0.9098567058531086,0.9187186909525582,0.9116359786147931,0.8297493176513844,0.8349893582001161,0.8499986944573649,0.838245790102955,0.9992286341913631,0.9979194282145982,0.9993433985817298,0.9988304869958974,0.0002649837537155895,0.0008665434970373937,0.0003106398337907838,0.0004807223615145887,0.12047583961419844,0.10434896323118317,0.08539503302132145,0.10340661195556769,0.9354887169398619,0.9246731259849634,0.9232079212585192,0.9277899213944479,0.8795241606369447,0.8956510357642442,0.9146049658903915,0.8965933874305267
17,0.00037060403777036834,2.219641585368663,0.2555111674591899,0.9126425564289093,0.9179335957020521,0.9197839726793006,0.9167844726145276,0.8402275770902634,0.848552615493536,0.8518244759908158,0.8468642792229859,0.9992380079627037,0.9980466919392348,0.9993328810931744,0.9988718223820119,0.0003039549988898216,0.0008773072376425261,0.0003116965114835618,0.0004978546591852741,0.10355016379849985,0.08982850172091275,0.08418240618002654,0.09253400735867519,0.9300929251313209,0.9261447108536959,0.924282897175179,0.9268503474816688,0.896449835151434,0.9101714979112149,0.9158175936031699,0.9074659920980537,0.9070079902584633,0.9122420435541132,0.9191865184333887,0.9128121840819884,0.8309447088938081,0.8390121252349253,0.8508212760593115,0.8402593700626817,0.9992300318867973,0.9979693246691415,0.9993438184931037,0.9988477250163473,0.00028873904195504283,0.0008759908535088716,0.0003320815447479842,0.0004989371467372995,0.1147870800635788,0.09959151076801707,0.08055045309194019,0.09830968130784538,0.9306359538871251,0.9245643783151434,0.9192565157172385,0.9248189493065017,0.885212919685278,0.9004084889808398,0.9194495456942012,0.9016903181201064
18,0.0003335436339933315,2.174105907906778,0.25590029545128345,0.9153712783008814,0.919726579412818,0.9207968048006296,0.9186315541714426,0.8446968201547861,0.8516145351529122,0.853649787157774,0.8499870474884902,0.9992549329996109,0.9980864696204662,0.9993452806025743,0.9988955610742173,0.0002970379428438719,0.0008634090025225305,0.0003071873616227094,0.0004892114356630376,0.10010058007203043,0.08777191174682229,0.08297573350835591,0.09028274177573628,0.9318934686481952,0.92765764541924,0.9251195092499256,0.928223541105786,0.8998994207382203,0.9122280871123075,0.9170242659002542,0.9097172579169276,0.9104122847653506,0.912293748239453,0.9135827924428361,0.9120962751492131,0.8364896955115072,0.8391223181499524,0.841316203053078,0.8389760722381789,0.9992416293433543,0.997985924897569,0.9993226876419582,0.9988500806276274,0.0003672409603199555,0.0007933522509201692,0.0001965750795197176,0.00045238943025328063,0.0936729247064403,0.10514222889134053,0.11832111236754428,0.10571208865510835,0.9149892765484499,0.9305802965432071,0.9483032387294127,0.9312909372736902,0.9063270761725608,0.8948577682623703,0.8816788872975981,0.8942879105775097
19,0.0003001892705939984,2.130840757396072,0.25074845633935183,0.9169833865761757,0.9216154278069735,0.9222240652889013,0.9202742932240169,0.8474801807105541,0.8548286780714989,0.8560189685970545,0.8527759424597021,0.9992704918980598,0.998129863217473,0.9993526555597783,0.9989176702251048,0.0002930696198200167,0.0008431754021876259,0.0003017834703814515,0.0004793428307963643,0.09785004292614757,0.08575484117958694,0.0818446614430286,0.0884831818495876,0.9328004162013531,0.9293713980168105,0.9268299160152673,0.9296672434111437,0.9021499577909708,0.9142451584339142,0.9181553380191326,0.9115168180813403,0.9099744585122955,0.9151964683211251,0.9208551042535332,0.9153420103623178,0.8357474991444791,0.843984616606423,0.8536783918905794,0.8444701692138268,0.9992528618051765,0.9980012774467468,0.9993513266692001,0.9988684886403745,0.0002753385407650671,0.0010740189849702494,0.0003665981500663303,0.0005719852252672157,0.11294524442781223,0.08003578280632416,0.07026115968153718,0.08774739563855785,0.9348790759450933,0.910579422886452,0.9124930788961689,0.919317192575905,0.8870547514283256,0.9199642184075345,0.9297388410300351,0.9122526036219649
20,0.0002701703435345986,2.0898078955942765,0.24626613222062588,0.9179999677091837,0.9225273334234952,0.92316830329597,0.9212318681428826,0.8492355202883481,0.8565736369043588,0.8576499482989312,0.8544863684972129,0.9992863389104605,0.9981607758253813,0.9993631396442652,0.9989367514600349,0.0002877502384308173,0.0008346061785778148,0.00029867515982914486,0.00047367719227925896,0.09640087231993676,0.0839685608027503,0.0802162558794953,0.08686189633406069,0.9333458329737186,0.9295321069285274,0.9270048408955336,0.9299609269325937,0.9035991278290748,0.916031439229846,0.9197837449610233,0.9131381040066481,0.9138388519876459,0.9152999587273329,0.9205382185035877,0.9165590097395225,0.8422843606284495,0.8441711027970474,0.8531503657276711,0.8465352763843894,0.9992805438095265,0.998052881005105,0.9993680521343531,0.9989004923163286,0.0003083563021258608,0.0007579191702318618,0.0002424092054251958,0.0004362282259276396,0.09945825868275728,0.10217886300904028,0.0965594443377484,0.09939885534318202,0.928151176216897,0.9335992349667496,0.9386552786559201,0.9334685632798557,0.9005417415265287,0.8978211384141044,0.9034405591782559,0.9006011463729625
